sequence_id,pattern,arm,repetition,attempt_directory,status,attempted_turns,complete,accounting_ok,startup_seconds,request_seconds,sequence_seconds,sequence_gaps_seconds,envelope_seconds,cleanup_seconds,delivered,resident_models_after_cleanup,error,cleanup_errors,source_freeze,selected_model_sequence,actual_generator_sequence,all_actual_generator_calls,workload_label_sequence,model_decision_sources,memory_decision_sources,return_to_small_turns,transitions_with_no_following_observation,quality_reviewed_turns,correct_delivered_turns,generation_output_tokens_all_calls,classifier_output_tokens,all_backend_output_tokens,backend_generation_calls,backend_classifier_calls,all_backend_load_duration_seconds,all_backend_prompt_eval_duration_seconds,all_backend_eval_duration_seconds,all_backend_total_duration_seconds,generation_backend_load_duration_seconds,generation_backend_prompt_eval_duration_seconds,generation_backend_eval_duration_seconds,generation_backend_total_duration_seconds,classifier_backend_load_duration_seconds,classifier_backend_prompt_eval_duration_seconds,classifier_backend_eval_duration_seconds,classifier_backend_total_duration_seconds,residency_audit_seconds,request_plus_startup_seconds,completion_eligibility_note,selected_LLLS_observed,actual_LLLS_observed,first_easy_held_by_residency_rule
ro_eeee_1,EEEE,adaptive,1,ro_eeee_1_r1_adaptive,complete,4,True,True,3.802298518,16.893653579,20.857891126,0.161939029,21.701575914,0.122324784,4,[],,[],v1,"[""small"", ""small"", ""small"", ""small""]","[""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b""]","[[""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""]]","[""E"", ""E"", ""E"", ""E""]","[""lightweight_small"", ""lightweight_small"", ""lightweight_small"", ""lightweight_small""]","[""resident_model"", ""resident_model"", ""resident_model"", ""resident_model""]",[],[],4,4,135,52,187,4,4,9.416452784999999,0.814312,5.207416,15.883983929000001,0.009955333,0.26922999999999997,3.798496,4.324130851,9.406497452,0.5450820000000001,1.40892,11.559853078,0.068010161,20.695952097,,,,
ro_eeee_1,EEEE,large,1,ro_eeee_1_r1_large,complete,4,True,True,2.862677595,113.785415302,116.816727378,0.168634481,117.808623702,0.21789849,4,[],,[],v1,"[""large"", ""large"", ""large"", ""large""]","[""qwen3:1.7b"", ""qwen3:1.7b"", ""qwen3:1.7b"", ""qwen3:1.7b""]","[[""qwen3:1.7b""], [""qwen3:1.7b""], [""qwen3:1.7b""], [""qwen3:1.7b""]]","[""E"", ""E"", ""E"", ""E""]","[""fixed_generator"", ""fixed_generator"", ""fixed_generator"", ""fixed_generator""]","[""fixed_model"", ""fixed_model"", ""fixed_model"", ""fixed_model""]",[],[],4,4,98,52,150,4,4,27.259731638,7.672439,77.298552,112.791325174,0.01125833,1.868283,50.708351,52.907415586,27.248473308,5.804155999999999,26.590201,59.883909587999995,0.067200755,116.648092897,,,,
ro_eeee_1,EEEE,replay,1,ro_eeee_1_r1_replay,complete,4,True,True,2.433138727,13.591786645,16.176710774,0.151785402,17.042637152,0.129499299,4,[],,[],v1,"[""small"", ""small"", ""small"", ""small""]","[""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b""]","[[""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""]]","[""E"", ""E"", ""E"", ""E""]","[""lightweight_small"", ""lightweight_small"", ""lightweight_small"", ""lightweight_small""]","[""resident_model"", ""resident_model"", ""resident_model"", ""resident_model""]",[],[],4,4,135,0,135,4,0,8.744818446,0.431438,3.772083,13.011782575,8.744818446,0.431438,3.772083,13.011782575,0,0,0,0,0.030977341,16.024925372,,,,
ro_eeee_1,EEEE,small,1,ro_eeee_1_r1_small,complete,4,True,True,2.785508094,17.597038417,20.565135428,0.182588917,21.493935681,0.156967047,4,[],,[],v1,"[""small"", ""small"", ""small"", ""small""]","[""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b""]","[[""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""]]","[""E"", ""E"", ""E"", ""E""]","[""fixed_generator"", ""fixed_generator"", ""fixed_generator"", ""fixed_generator""]","[""fixed_model"", ""fixed_model"", ""fixed_model"", ""fixed_model""]",[],[],4,4,135,52,187,4,4,9.818049335,1.074874,5.148896,16.648487573,0.0100991,0.29907399999999995,3.6562159999999997,4.289438606,9.807950235,0.7758,1.49268,12.359048967,0.06393642399999999,20.382546511,,,,
ro_eeee_2,EEEE,adaptive,1,ro_eeee_2_r1_adaptive,complete,4,True,True,2.671710626,17.168083147,20.008176785,0.168383012,20.902488243,0.162426059,4,[],,[],v1,"[""small"", ""small"", ""small"", ""small""]","[""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b""]","[[""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""]]","[""E"", ""E"", ""E"", ""E""]","[""lightweight_small"", ""lightweight_small"", ""lightweight_small"", ""lightweight_small""]","[""policy_general"", ""resident_model"", ""resident_model"", ""resident_model""]",[],[],4,0,136,39,175,4,3,10.246961922999999,0.7709800000000001,4.797324,16.238527671999996,10.239944684000001,0.40401400000000004,3.754916,14.651597890000001,0.007017239,0.366966,1.042408,1.586929782,0.059250446,19.839793773,,,,
ro_eeee_2,EEEE,large,1,ro_eeee_2_r1_large,complete,4,True,True,2.548212532,90.095877109,92.823930627,0.179840986,93.79887471,0.231869784,4,[],,[],v1,"[""large"", ""large"", ""large"", ""large""]","[""qwen3:1.7b"", ""qwen3:1.7b"", ""qwen3:1.7b"", ""qwen3:1.7b""]","[[""qwen3:1.7b""], [""qwen3:1.7b""], [""qwen3:1.7b""], [""qwen3:1.7b""]]","[""E"", ""E"", ""E"", ""E""]","[""fixed_generator"", ""fixed_generator"", ""fixed_generator"", ""fixed_generator""]","[""policy_general"", ""fixed_model"", ""fixed_model"", ""fixed_model""]",[],[],4,4,175,39,214,4,3,23.170170936,4.744676,60.744647,89.22239083299999,23.162492348999997,1.74215,48.792136,74.050997741,0.007678587000000001,3.002526,11.952511,15.171393092,0.058643316,92.644089641,,,,
ro_eeee_2,EEEE,replay,1,ro_eeee_2_r1_replay,complete,4,True,True,2.375387045,13.635372495,16.172462348,0.161702808,17.042014932,0.141944002,4,[],,[],v1,"[""small"", ""small"", ""small"", ""small""]","[""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b""]","[[""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""]]","[""E"", ""E"", ""E"", ""E""]","[""lightweight_small"", ""lightweight_small"", ""lightweight_small"", ""lightweight_small""]","[""policy_general"", ""resident_model"", ""resident_model"", ""resident_model""]",[],[],4,0,136,0,136,4,0,8.809099925,0.39364699999999997,3.7704739999999997,13.036868896,8.809099925,0.39364699999999997,3.7704739999999997,13.036868896,0,0,0,0,0.026302062,16.010759540000002,,,,
ro_eeee_2,EEEE,small,1,ro_eeee_2_r1_small,complete,4,True,True,2.37325585,15.437189061,17.9717605,0.161315589,18.870055982,0.164544833,4,[],,[],v1,"[""small"", ""small"", ""small"", ""small""]","[""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b""]","[[""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""]]","[""E"", ""E"", ""E"", ""E""]","[""fixed_generator"", ""fixed_generator"", ""fixed_generator"", ""fixed_generator""]","[""policy_general"", ""fixed_model"", ""fixed_model"", ""fixed_model""]",[],[],4,0,136,39,175,4,3,8.742561432,0.7977369999999999,4.716317,14.642337136999998,8.73471056,0.432672,3.730467,13.100438122,0.007850872,0.365065,0.9858500000000001,1.541899015,0.05707775999999999,17.810444911,,,,
ro_eeee_3,EEEE,adaptive,1,ro_eeee_3_r1_adaptive,complete,4,True,True,4.556061971,16.906766093,21.629086322,0.166258258,22.498170259,0.144543921,4,[],,[],v1,"[""small"", ""small"", ""small"", ""small""]","[""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b""]","[[""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""]]","[""E"", ""E"", ""E"", ""E""]","[""lightweight_small"", ""lightweight_small"", ""lightweight_small"", ""lightweight_small""]","[""policy_personal"", ""resident_model"", ""resident_model"", ""resident_model""]",[],[],4,3,120,39,159,4,3,10.00444791,0.9165000000000001,4.507978,15.915706056000001,9.99618375,0.5640120000000001,3.453242,14.297628775,0.00826416,0.352488,1.0547360000000001,1.6180772810000001,0.055879322999999995,21.462828064,,,,
ro_eeee_3,EEEE,large,1,ro_eeee_3_r1_large,complete,4,True,True,2.436347093,87.366539696,89.976824562,0.173937773,91.010003253,0.240006167,4,[],,[],v1,"[""large"", ""large"", ""large"", ""large""]","[""qwen3:1.7b"", ""qwen3:1.7b"", ""qwen3:1.7b"", ""qwen3:1.7b""]","[[""qwen3:1.7b""], [""qwen3:1.7b""], [""qwen3:1.7b""], [""qwen3:1.7b""]]","[""E"", ""E"", ""E"", ""E""]","[""fixed_generator"", ""fixed_generator"", ""fixed_generator"", ""fixed_generator""]","[""policy_personal"", ""fixed_model"", ""fixed_model"", ""fixed_model""]",[],[],4,3,109,39,148,4,3,23.73475923,6.295621999000001,55.847087,86.39703975,23.727736986,2.230613999,41.009492,67.253395084,0.007022244,4.065008,14.837595,19.143644666,0.05724734599999999,89.802886789,,,,
ro_eeee_3,EEEE,replay,1,ro_eeee_3_r1_replay,complete,4,True,True,2.521500474,13.788561285,16.457960404,0.147898645,17.436632272,0.228304513,4,[],,[],v1,"[""small"", ""small"", ""small"", ""small""]","[""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b""]","[[""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""]]","[""E"", ""E"", ""E"", ""E""]","[""lightweight_small"", ""lightweight_small"", ""lightweight_small"", ""lightweight_small""]","[""policy_personal"", ""resident_model"", ""resident_model"", ""resident_model""]",[],[],4,3,120,0,120,4,0,9.049829852999999,0.551436,3.448928,13.133622841,9.049829852999999,0.551436,3.448928,13.133622841,0,0,0,0,0.030610712,16.310061759,,,,
ro_eeee_3,EEEE,small,1,ro_eeee_3_r1_small,complete,4,True,True,2.499661399,15.599464564,18.256822704,0.157696741,19.137601812,0.158778111,4,[],,[],v1,"[""small"", ""small"", ""small"", ""small""]","[""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b""]","[[""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""]]","[""E"", ""E"", ""E"", ""E""]","[""fixed_generator"", ""fixed_generator"", ""fixed_generator"", ""fixed_generator""]","[""policy_personal"", ""fixed_model"", ""fixed_model"", ""fixed_model""]",[],[],4,3,120,39,159,4,3,8.764370363000001,0.9099929990000001,4.448989,14.588972616,8.759125565,0.5552549999999999,3.4106840000000003,13.004170059,0.005244798,0.35473799899999997,1.038305,1.584802557,0.055228296999999996,18.099125963,,,,
ro_dddd_1,DDDD,adaptive,2,ro_dddd_1_r2_adaptive,complete,4,True,True,2.299274984,45.671069238,48.153284174,0.182939952,49.097920926,0.199972025,4,[],,[],v2,"[""large"", ""large"", ""large"", ""large""]","[""qwen3:1.7b"", ""qwen3:1.7b"", ""qwen3:1.7b"", ""qwen3:1.7b""]","[[""qwen3:1.7b""], [""qwen3:1.7b""], [""qwen3:1.7b""], [""qwen3:1.7b""]]","[""D"", ""D"", ""D"", ""D""]","[""lightweight_large"", ""lightweight_large"", ""lightweight_large"", ""lightweight_large""]","[""policy_general"", ""resident_model"", ""resident_model"", ""resident_model""]",[],[],4,3,224,39,263,4,3,22.067742167999995,3.514097,18.431589000000002,44.696312695,22.059940642,2.1577159999999997,15.867851000000002,40.475919818,0.007801526,1.356381,2.563738,4.220392877,0.049562054,47.970344222,,,,
ro_dddd_1,DDDD,large,2,ro_dddd_1_r2_large,complete,4,True,True,2.368296564,44.545374998,47.080767056,0.167095494,48.071760631,0.196264486,4,[],,[],v2,"[""large"", ""large"", ""large"", ""large""]","[""qwen3:1.7b"", ""qwen3:1.7b"", ""qwen3:1.7b"", ""qwen3:1.7b""]","[[""qwen3:1.7b""], [""qwen3:1.7b""], [""qwen3:1.7b""], [""qwen3:1.7b""]]","[""D"", ""D"", ""D"", ""D""]","[""fixed_generator"", ""fixed_generator"", ""fixed_generator"", ""fixed_generator""]","[""policy_general"", ""fixed_model"", ""fixed_model"", ""fixed_model""]",[],[],4,4,224,39,263,4,3,22.133858306,3.536753,17.346484,43.694883174000005,22.12735002,2.228373,14.577582,39.344002126,0.006508286,1.3083799999999999,2.768902,4.350881048,0.054215091,46.913671562,,,,
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,complete,4,True,True,2.413667155,40.914001712,43.503289537,0.17562067,44.462862817,0.205700383,4,[],,[],v2,"[""large"", ""large"", ""large"", ""large""]","[""qwen3:1.7b"", ""qwen3:1.7b"", ""qwen3:1.7b"", ""qwen3:1.7b""]","[[""qwen3:1.7b""], [""qwen3:1.7b""], [""qwen3:1.7b""], [""qwen3:1.7b""]]","[""D"", ""D"", ""D"", ""D""]","[""lightweight_large"", ""lightweight_large"", ""lightweight_large"", ""lightweight_large""]","[""policy_general"", ""resident_model"", ""resident_model"", ""resident_model""]",[],[],4,4,224,0,224,4,0,22.462275045000002,2.2554,15.304309,40.303433991,22.462275045000002,2.2554,15.304309,40.303433991,0,0,0,0,0.029512099,43.327668867,,,,
ro_dddd_1,DDDD,small,2,ro_dddd_1_r2_small,complete,4,True,True,4.693709506,16.600994434,21.538678796,0.243974856,22.443826286,0.14699463,4,[],,[],v2,"[""small"", ""small"", ""small"", ""small""]","[""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b""]","[[""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""]]","[""D"", ""D"", ""D"", ""D""]","[""fixed_generator"", ""fixed_generator"", ""fixed_generator"", ""fixed_generator""]","[""policy_general"", ""fixed_model"", ""fixed_model"", ""fixed_model""]",[],[],4,2,170,39,209,4,3,9.058003357,1.100167,4.936478,15.703168929,9.050581822000002,0.613762,4.00321,14.008910091,0.007421535000000001,0.486405,0.933268,1.694258838,0.059839663,21.29470394,,,,
ro_dddd_1,DDDD,adaptive,3,ro_dddd_1_r3_adaptive,complete,4,True,True,2.513378398,90.352195914,93.046065521,0.180491209,94.04780085,0.215570634,4,[],,[],v2,"[""large"", ""large"", ""large"", ""large""]","[""qwen3:1.7b"", ""qwen3:1.7b"", ""qwen3:1.7b"", ""qwen3:1.7b""]","[[""qwen3:1.7b""], [""qwen3:1.7b""], [""qwen3:1.7b""], [""qwen3:1.7b""]]","[""D"", ""D"", ""D"", ""D""]","[""lightweight_large"", ""lightweight_large"", ""lightweight_large"", ""lightweight_large""]","[""policy_general"", ""resident_model"", ""resident_model"", ""resident_model""]",[],[],4,4,221,39,260,4,3,24.405508474,3.625837,60.605757999999994,89.336229043,24.398004384,2.1340959999999995,52.119966000000005,79.071019061,0.00750409,1.491741,8.485792,10.265209982,0.054242662,92.865574312,,,,
ro_dddd_1,DDDD,large,3,ro_dddd_1_r3_large,complete,4,True,True,2.82847024,123.478499453,126.506395659,0.199425966,127.486336389,0.233591747,4,[],,[],v2,"[""large"", ""large"", ""large"", ""large""]","[""qwen3:1.7b"", ""qwen3:1.7b"", ""qwen3:1.7b"", ""qwen3:1.7b""]","[[""qwen3:1.7b""], [""qwen3:1.7b""], [""qwen3:1.7b""], [""qwen3:1.7b""]]","[""D"", ""D"", ""D"", ""D""]","[""fixed_generator"", ""fixed_generator"", ""fixed_generator"", ""fixed_generator""]","[""policy_general"", ""fixed_model"", ""fixed_model"", ""fixed_model""]",[],[],4,2,275,39,314,4,3,23.919436901,3.988392,94.06116899999999,122.58501458199999,23.910968846,2.319115,83.371139,109.952198984,0.008468054999999999,1.6692770000000001,10.69003,12.632815598,0.058089428,126.306969693,,,,
ro_dddd_1,DDDD,replay,3,ro_dddd_1_r3_replay,complete,4,True,True,2.798616295,125.374915035,128.450674151,0.277142821,129.479159941,0.2683489,4,[],,[],v2,"[""large"", ""large"", ""large"", ""large""]","[""qwen3:1.7b"", ""qwen3:1.7b"", ""qwen3:1.7b"", ""qwen3:1.7b""]","[[""qwen3:1.7b""], [""qwen3:1.7b""], [""qwen3:1.7b""], [""qwen3:1.7b""]]","[""D"", ""D"", ""D"", ""D""]","[""lightweight_large"", ""lightweight_large"", ""lightweight_large"", ""lightweight_large""]","[""policy_general"", ""resident_model"", ""resident_model"", ""resident_model""]",[],[],4,3,271,0,271,4,0,23.991392671999996,2.382141,98.07331099999999,124.73665062100001,23.991392671999996,2.382141,98.07331099999999,124.73665062100001,0,0,0,0,0.035458344,128.17353133,,,,
ro_dddd_1,DDDD,small,3,ro_dddd_1_r3_small,complete,4,True,True,2.637226137,17.043750877,19.862760401,0.181783387,20.754955128,0.15590654,4,[],,[],v2,"[""small"", ""small"", ""small"", ""small""]","[""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b"", ""qwen3:0.6b""]","[[""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""], [""qwen3:0.6b""]]","[""D"", ""D"", ""D"", ""D""]","[""fixed_generator"", ""fixed_generator"", ""fixed_generator"", ""fixed_generator""]","[""policy_general"", ""fixed_model"", ""fixed_model"", ""fixed_model""]",[],[],4,2,170,39,209,4,3,9.012190047,0.910957,5.69954,16.187318480000002,9.005609371,0.518817,4.695392999999999,14.531940531999998,0.006580676000000001,0.39214000000000004,1.0041470000000001,1.655377948,0.06112105,19.680977014,,,,
